SBU_id,master_category_id,service_category_id,loc_id,media_id,sp_id,lft_platform,placed_orders,taken_orders,complains,avg_csat,csat_number,lft_reschedules_customer,lft_customer_gmv,create_hr_day,schedule_hr_day,gap_hr_create_schedule,sp_change,reschedule_counter,discount,if_promo_used,if_completed
3,235,144,12.0,8.0,2130,906,17,8,1,5.0,7,33,9049.00,21,10,12,0,0,0.00,0,1
1,1,19,50.0,8.0,594,275,7,6,0,4.666666666666667,6,6,1390.00,19,20,0,0,1,75.00,1,1
5,186,65,2.0,5.0,3375,994,20,14,3,4.1,10,31,30069.00,8,17,56,0,1,0.00,0,1
5,186,481,4.0,2.0,751,72,5,5,0,5.0,3,10,3850.00,12,9,140,0,0,0.00,0,1
2,226,25,1.0,12.0,2552,60,2,1,0,5.0,1,6,12000.00,10,15,196,0,4,0.00,0,0
8,348,350,12.0,11.0,3048,994,31,30,0,5.0,1,18,2367.00,17,18,0,0,0,0.00,0,1
6,185,247,1.0,8.0,74555,63,4,2,0,5.0,1,4,560.00,5,19,37,1,2,0.00,0,1
5,186,207,20.0,12.0,78236,163,6,2,0,5.0,1,2,750.00,17,16,46,1,1,0.00,0,1
5,186,207,5.0,8.0,3015,598,86,74,8,4.7368421052631575,57,202,72530.40,7,9,25,0,3,120.00,0,1
5,186,64,11.0,2.0,1508,476,70,34,3,5.0,9,141,21081.00,17,18,24,1,0,0.00,0,0
6,185,488,4.0,8.0,99658,413,44,23,1,5.0,9,23,5954.00,10,18,7,0,1,0.00,0,1
3,235,144,6.0,11.0,233,579,87,59,2,4.904761904761905,42,112,166132.00,13,20,54,0,2,0.00,0,1
6,185,247,51.0,8.0,73660,12,2,2,1,3.5,2,0,720.00,15,17,1,0,0,126.00,0,1
2,226,26,11.0,12.0,2552,428,14,2,2,4.0,2,38,400.00,14,11,212,1,0,0.00,0,0
1,1,14,47.0,12.0,2867,311,6,4,0,5.0,1,9,1689.00,17,15,117,0,1,0.00,0,1
5,186,103,2.0,8.0,448,4,2,1,1,2.0,1,1,1400.00,19,20,0,0,0,0.00,0,0
4,544,546,11.0,8.0,1809,616,67,34,4,4.666666666666667,15,57,28777.00,13,14,0,0,5,0.00,0,0
7,184,72,68.0,12.0,1419,414,8,3,0,5.0,2,8,3729.00,14,4,109,0,1,50.00,1,1
7,184,584,39.0,12.0,65288,13,7,3,0,5.0,2,24,4697.00,16,9,184,0,5,0.00,0,0
1,225,22,47.0,12.0,49086,736,16,9,0,4.0,6,14,2342.00,17,10,136,1,1,0.00,1,0
3,224,245,44.0,8.0,3762,7,5,1,0,5.0,1,2,349.00,14,18,3,1,0,0.00,0,0
1,1,14,6.0,12.0,108763,318,9,5,0,4.0,2,13,3807.00,17,16,22,0,1,0.00,0,1
7,184,72,12.0,4.0,2345,769,26,24,3,5.0,1,29,20757.00,12,17,172,0,0,0.00,0,1
7,184,72,1.0,12.0,74855,159,5,1,0,5.0,1,8,199.00,17,16,94,1,0,0.00,1,0
1,73,75,51.0,8.0,17468,0,1,1,0,2.0,1,7,1300.00,20,9,108,0,7,0.00,0,1
6,185,247,6.0,12.0,2330,142,6,3,1,5.0,1,6,1040.00,13,10,116,0,2,0.00,1,0
1,1,12,11.0,12.0,905,167,10,5,1,5.0,3,16,7520.00,10,15,4,1,0,0.00,0,0
4,183,200,6.0,8.0,49326,85,7,6,0,5.0,5,4,5050.00,2,15,12,1,0,75.00,1,1
8,455,457,47.0,8.0,17256,71,5,5,0,5.0,1,21,810900.00,8,15,414,0,8,0.00,0,1
6,185,247,47.0,8.0,2330,492,86,73,0,4.9787234042553195,47,99,29110.25,12,18,29,0,1,48.00,1,1
6,185,247,1.0,12.0,74555,247,7,5,0,5.0,1,14,14420.00,14,16,73,0,4,0.00,0,1
5,186,64,5.0,8.0,751,859,21,13,0,4.714285714285714,7,13,16000.00,17,10,16,0,0,0.00,0,0
2,226,295,2.0,2.0,13678,939,19,10,0,4.666666666666667,6,38,12378.00,11,19,31,1,0,0.00,1,0
4,544,546,6.0,12.0,13935,373,16,7,1,5.0,4,22,5049.00,14,15,24,0,0,22.50,1,1
1,1,12,11.0,8.0,28,467,11,7,1,5.0,5,6,11292.64,18,18,143,0,2,0.00,0,1
1,1,19,12.0,12.0,1809,1102,64,55,0,4.909090909090909,11,31,13384.00,12,11,22,1,0,0.00,0,0
1,1,12,4.0,8.0,595,317,10,5,0,5.0,3,11,5540.00,11,21,9,0,2,201.00,0,1
6,185,247,11.0,8.0,4972,474,14,9,1,4.833333333333333,6,13,9240.00,21,20,46,0,3,0.00,0,0
5,186,207,51.0,12.0,65591,852,13,2,1,4.5,2,24,1399.00,12,15,146,1,2,0.00,1,0
4,183,339,6.0,9.0,1451,459,68,39,7,2.7419354838709675,31,59,58576.00,17,20,2,0,0,0.00,0,1
1,1,19,20.0,12.0,49086,672,11,6,0,3.5,4,12,1200.00,17,10,16,0,0,75.00,1,1
1,73,74,1.0,8.0,17674,581,8,4,0,5.0,4,4,4700.00,14,15,0,0,0,0.00,0,0
6,185,247,1.0,2.0,74555,24,4,3,0,5.0,1,2,1000.00,14,17,26,0,2,10.00,0,1
3,235,518,12.0,2.0,233,517,30,18,1,5.0,2,33,15548.00,0,17,16,1,1,0.00,0,0
4,183,647,4.0,2.0,5005,1050,11,9,0,5.0,4,15,5099.00,15,12,20,0,0,500.00,1,1
8,101,159,2.0,8.0,75683,138,7,2,0,3.0,1,12,640.00,10,20,153,0,4,0.00,0,0
4,183,571,5.0,12.0,14256,49,2,2,0,5.0,1,5,5265.00,17,20,98,0,5,64.50,1,1
3,221,222,44.0,8.0,613,43,2,1,1,1.0,1,2,2550.00,0,9,8,0,0,0.00,0,0
6,185,247,39.0,8.0,12664,859,20,11,0,4.666666666666667,3,32,3949.00,12,20,79,1,2,20.00,0,1
5,186,64,49.0,8.0,751,449,5,5,0,4.333333333333333,3,5,9725.00,21,9,11,0,0,0.00,0,1
6,185,247,4.0,2.0,74555,209,30,27,2,4.7,20,66,12082.00,10,19,416,0,2,20.00,0,1
1,73,74,6.0,9.0,1067,308,7,5,0,5.0,3,2,6039.00,14,16,1,0,0,0.00,0,1
2,226,295,4.0,12.0,3076,1007,10,3,0,4.0,1,30,9000.00,14,12,477,1,6,0.00,0,0
2,226,23,1.0,2.0,3076,76,6,2,1,4.5,2,7,2100.00,21,16,18,1,0,0.00,0,0
1,225,22,39.0,8.0,14607,81,15,13,1,5.0,13,2,2170.00,21,10,12,0,0,0.00,0,1
8,627,628,7.0,2.0,86043,624,83,73,4,4.636363636363637,33,44,7180.00,22,0,-22,0,0,0.00,0,1
1,1,19,4.0,11.0,99688,428,20,15,0,4.666666666666667,6,15,23346.00,18,19,0,0,0,0.00,0,1
7,184,72,12.0,11.0,2345,943,36,29,0,4.9375,16,30,15600.00,18,17,166,0,0,0.00,0,1
7,184,72,12.0,11.0,2345,997,100,93,6,3.6,20,103,26352.00,18,17,190,0,1,0.00,0,1
4,183,167,11.0,12.0,77358,40,4,3,1,4.5,2,4,3190.00,12,16,75,0,1,0.00,1,0
8,333,528,17.0,12.0,17906,594,14,8,0,4.4,5,23,3180.00,16,18,97,0,4,0.00,0,0
6,185,247,6.0,12.0,2330,133,19,16,2,3.4,10,28,4700.00,15,11,115,0,0,0.00,0,0
1,225,21,4.0,2.0,595,1104,19,16,0,4.6,5,30,10174.00,10,21,82,0,4,0.00,0,0
6,185,247,47.0,8.0,2330,468,79,71,1,4.902439024390244,41,90,47990.80,19,20,24,0,2,0.00,0,1
1,1,13,11.0,8.0,277,184,4,4,0,5.0,1,5,5449.00,11,19,7,0,1,0.00,0,1
3,3,152,1.0,2.0,1473,1,2,2,0,5.0,1,1,10000.00,19,12,40,0,1,0.00,0,1
7,184,72,12.0,11.0,2345,1140,142,133,2,3.888888888888889,9,38,53871.00,13,17,363,0,3,0.00,0,1
7,184,72,12.0,8.0,20743,1,2,2,0,5.0,2,4,140.00,14,19,52,0,3,40.00,1,1
1,1,13,2.0,12.0,13087,307,6,4,0,4.75,4,13,3489.00,12,16,3,0,0,50.00,1,1
1,1,10,29.0,8.0,9,406,6,3,0,4.666666666666667,3,4,2900.00,20,9,12,0,0,0.00,0,1
5,186,64,44.0,12.0,1613,768,5,3,1,5.0,3,5,2979.00,11,10,430,0,2,0.00,1,0
1,1,587,1.0,12.0,2153,861,25,8,1,5.0,2,49,16460.00,17,20,74,0,3,0.00,0,0
1,1,284,6.0,12.0,1276,71,3,1,0,5.0,1,3,1490.00,17,15,21,0,1,0.00,0,0
5,186,207,4.0,2.0,20171,74,8,6,0,5.0,1,12,2649.00,17,12,90,1,1,0.00,1,0
8,455,458,18.0,12.0,17256,128,7,1,0,5.0,1,7,600.00,13,14,120,1,1,0.00,1,0
1,1,618,6.0,12.0,1108,468,79,71,1,4.902439024390244,41,90,47990.80,14,10,43,1,0,0.00,0,0
5,186,64,49.0,12.0,448,159,3,1,1,1.0,1,4,4200.00,17,14,20,1,0,0.00,1,0
1,1,10,2.0,8.0,28,981,30,23,1,4.714285714285714,7,36,32400.00,14,9,90,0,1,0.00,0,0
6,185,488,6.0,12.0,2330,133,19,16,2,3.4,10,28,4700.00,16,13,20,0,1,34.80,1,1
1,1,13,29.0,12.0,2074,415,2,1,0,5.0,1,0,5500.00,10,10,23,0,0,275.00,1,1
6,185,247,47.0,8.0,2330,464,55,53,1,4.826923076923077,52,57,20209.00,22,19,20,0,1,48.00,1,1
5,186,207,47.0,2.0,1814,568,27,18,0,4.444444444444445,9,14,16350.00,11,15,3,1,1,0.00,0,0
4,183,167,11.0,12.0,73618,0,3,3,0,5.0,1,3,2890.00,13,14,24,0,2,75.00,1,1
1,1,14,51.0,9.0,9,302,26,15,5,3.6,10,55,39059.00,9,11,1,0,0,0.00,0,0
7,184,644,4.0,2.0,99658,706,6,2,0,1.0,1,14,550.00,22,18,67,0,1,0.00,1,0
1,225,21,4.0,8.0,595,703,15,8,0,5.0,3,30,9044.00,9,15,5,0,2,0.00,0,0
7,184,584,29.0,8.0,65288,78,4,4,0,5.0,4,13,3300.00,13,11,165,0,6,45.00,1,1
1,225,21,1.0,12.0,71414,496,25,16,4,3.642857142857143,14,26,5259.00,11,15,3,0,0,0.00,0,0
2,226,23,6.0,12.0,18220,120,2,1,0,5.0,1,7,6349.00,12,20,463,0,7,0.00,0,1
1,73,74,20.0,8.0,49086,363,2,2,0,4.5,2,5,11300.00,15,11,19,0,2,0.00,0,1
8,636,565,11.0,2.0,74920,2,5,5,0,5.0,1,3,49430.00,1,16,278,0,1,490.50,1,1
1,1,217,11.0,8.0,3375,323,10,7,1,4.8,5,12,7540.00,22,12,133,0,1,0.00,0,1
3,224,164,51.0,8.0,75322,843,2,1,0,5.0,1,1,1300.00,22,17,18,0,1,0.00,1,0
5,186,207,20.0,12.0,1613,256,58,39,6,5.0,1,83,46170.00,10,10,71,1,1,0.00,0,0
2,226,295,11.0,2.0,3076,451,8,2,0,5.0,1,10,1690.00,15,17,25,1,1,0.00,0,0
1,1,13,18.0,8.0,2526,275,6,4,0,4.5,2,1,2242.00,11,20,8,0,0,0.00,0,1
5,186,207,2.0,2.0,65591,623,30,23,5,4.75,20,38,18268.00,16,9,64,1,2,0.00,1,0
5,186,207,12.0,8.0,3375,434,293,285,1,4.99644128113879,281,88,285651.00,15,17,1,0,0,0.00,0,1
5,186,129,6.0,8.0,751,0,1,1,0,5.0,1,0,2500.00,20,11,62,0,0,0.00,0,1
5,186,207,44.0,2.0,78236,10,4,3,1,5.0,2,7,25350.00,9,14,4,0,1,0.00,0,1
1,1,14,6.0,12.0,17572,126,10,5,1,4.0,3,25,4600.00,14,11,68,0,0,0.00,1,0
1,225,21,44.0,2.0,71414,875,11,6,1,4.166666666666667,6,27,23870.00,12,10,69,0,2,0.00,0,0
1,1,12,12.0,12.0,905,481,6,3,1,3.0,1,9,479.00,18,18,23,0,2,4.00,1,1
3,3,152,11.0,5.0,1418,272,17,2,0,5.0,1,1,2000.00,21,9,11,0,0,0.00,0,0
5,186,64,6.0,12.0,68538,463,3,1,1,4.0,1,2,900.00,11,17,53,0,1,45.00,1,1
1,1,14,1.0,8.0,28,698,6,3,1,5.0,1,12,6705.00,11,13,121,0,2,0.00,0,0
7,184,72,6.0,12.0,17771,462,12,7,0,4.8,5,71,2397.00,14,22,607,0,14,0.00,0,1
3,3,152,3.0,8.0,67022,147,7,2,0,5.0,2,0,5222.80,17,13,19,1,0,0.00,0,0
1,73,249,6.0,2.0,51711,637,7,5,1,5.0,1,9,8498.00,13,10,164,0,5,0.00,0,0
8,455,458,43.0,9.0,70594,115,8,3,0,4.666666666666667,3,24,12400.00,17,17,383,1,8,0.00,0,1
1,1,14,6.0,8.0,18225,21,2,1,0,5.0,1,2,2599.00,14,20,29,0,2,75.00,1,1
3,3,152,5.0,2.0,12811,83,5,3,0,3.0,1,7,4595.00,13,12,46,0,1,0.00,0,0
1,1,67,6.0,8.0,889,205,6,1,0,5.0,1,17,3599.00,11,10,334,1,1,0.00,0,0
6,185,247,1.0,9.0,76159,91,3,1,0,5.0,1,4,340.00,20,18,21,0,1,20.00,0,1
1,225,22,4.0,2.0,8030,886,9,7,0,4.666666666666667,3,8,3510.00,18,10,15,1,3,0.00,0,0
1,1,10,1.0,2.0,27648,0,2,1,1,3.0,1,2,700.00,18,14,19,0,1,0.00,0,0
1,73,74,49.0,12.0,73998,62,4,2,0,5.0,1,1,706.00,16,16,95,1,0,0.00,1,0
1,1,587,39.0,12.0,19753,499,12,6,1,2.0,1,18,2030.00,17,9,903,0,2,0.00,1,0
6,185,247,11.0,9.0,4972,165,34,30,4,4.111111111111111,27,36,13320.00,3,11,7,0,0,0.00,0,0
3,3,152,11.0,2.0,462,2,2,1,0,5.0,1,2,3000.00,6,8,1,0,1,0.00,0,0
5,186,207,2.0,8.0,65591,363,12,6,2,4.75,4,17,3330.00,8,16,7,0,1,0.00,0,1
8,348,350,12.0,11.0,3048,997,25,18,0,3.5,2,9,21916.00,11,14,2,0,1,0.00,0,1
4,183,167,6.0,8.0,24823,107,4,2,0,1.0,1,5,3200.00,15,18,2,1,0,0.00,0,0
1,1,284,44.0,2.0,1797,234,10,6,0,5.0,1,24,9744.00,20,13,40,1,3,0.00,1,0
3,235,518,6.0,2.0,233,35,7,6,0,4.833333333333333,6,5,4150.00,8,20,11,0,2,0.00,0,1
1,1,14,50.0,8.0,76352,0,1,1,0,5.0,1,0,200.00,18,11,16,0,0,75.00,1,1
1,73,74,43.0,8.0,49086,333,30,27,1,5.0,27,1,3080.00,0,9,8,0,0,0.00,0,1
8,455,458,5.0,9.0,70590,170,5,4,1,4.5,2,26,13979.00,13,14,336,1,11,0.00,0,0
6,185,247,20.0,8.0,74184,31,3,2,1,3.0,2,9,660.00,6,11,52,1,3,0.00,0,1
5,186,69,6.0,12.0,68538,566,57,44,4,4.741935483870968,31,106,20037.50,16,12,643,0,5,55.00,1,1
1,1,14,5.0,12.0,15571,656,13,9,0,4.666666666666667,6,16,12697.00,13,13,47,1,1,0.00,1,0
1,73,75,49.0,9.0,4964,754,5,3,0,5.0,1,13,35280.00,17,20,26,0,1,0.00,0,1
5,186,563,11.0,5.0,751,0,1,1,0,5.0,1,0,1200.00,13,15,1,0,0,0.00,0,1
7,184,72,12.0,11.0,2345,1128,184,179,2,5.0,19,62,46358.00,14,17,218,0,1,0.00,0,1
6,185,247,1.0,8.0,74555,35,3,2,0,4.0,1,4,660.00,23,12,12,0,0,0.00,0,0
1,73,74,2.0,8.0,14949,8,4,2,1,4.0,1,6,600.00,13,16,2,1,0,0.00,0,0
5,186,557,2.0,8.0,73946,0,1,1,0,5.0,1,0,1800.00,19,11,15,0,0,0.00,0,1
3,3,152,8.0,2.0,1418,2,2,1,0,5.0,1,0,250.00,20,12,15,0,0,0.00,0,0
3,3,606,1.0,12.0,950,258,3,1,0,2.0,1,0,200.00,16,11,18,0,0,0.00,0,0
1,1,19,51.0,8.0,1809,686,7,5,0,4.0,1,5,4699.00,23,9,9,0,0,0.00,1,0
6,185,488,4.0,6.0,99658,1006,52,15,4,4.3,10,29,7120.00,12,14,97,0,0,0.00,0,1
6,185,247,6.0,12.0,79213,576,17,12,1,4.666666666666667,3,12,8019.00,18,12,137,0,0,0.00,0,1
5,186,65,12.0,8.0,1770,105,7,3,2,5.0,2,2,1540.00,16,19,2,1,1,0.00,0,1
3,235,518,11.0,8.0,3642,663,180,117,9,4.631578947368421,19,143,127275.00,12,20,55,0,1,148.50,1,1
1,1,10,20.0,2.0,1108,56,8,8,0,5.0,6,2,78510.00,22,10,11,0,0,430.00,1,1
6,185,227,11.0,8.0,60121,1149,99,59,3,4.1568627450980395,51,57,47483.19,9,13,3,0,0,0.00,0,1
2,226,24,1.0,8.0,3429,124,5,2,1,1.0,1,10,780.00,12,13,24,1,1,0.00,1,0
6,185,247,1.0,12.0,74555,267,21,15,0,5.0,11,38,15625.00,10,19,80,0,3,0.00,0,1
6,185,247,6.0,12.0,79213,126,18,14,1,5.0,1,32,8289.00,18,11,16,0,0,20.00,0,1
6,185,247,5.0,2.0,44167,144,9,4,0,4.0,3,15,4889.00,11,16,28,1,1,0.00,0,0
4,183,200,12.0,8.0,17663,135,4,1,2,3.0,1,4,1700.00,14,16,1,0,0,0.00,0,0
1,225,21,11.0,2.0,49086,256,10,7,0,4.857142857142857,7,8,7134.00,18,10,15,0,0,0.00,0,0
3,3,154,1.0,2.0,75374,103,5,1,0,5.0,1,28,400.00,12,9,428,1,2,0.00,0,0
1,1,14,6.0,12.0,108763,179,4,1,0,5.0,1,1,349.00,14,10,19,0,0,0.00,0,0
1,1,10,11.0,2.0,1376,160,2,2,0,5.0,1,7,5700.00,11,19,103,0,2,0.00,0,1
1,1,17,39.0,12.0,712,133,3,2,0,5.0,1,1,11155.36,11,16,124,0,0,0.00,0,0
1,73,74,1.0,12.0,14236,437,3,2,0,5.0,2,2,2839.00,16,18,25,0,1,0.00,0,1
1,1,14,5.0,8.0,277,1146,12,6,0,5.0,1,18,11301.00,14,17,2,0,0,0.00,0,0
6,185,247,50.0,8.0,1809,90,18,10,2,5.0,3,26,3620.00,20,11,14,0,0,0.00,0,0
1,1,12,1.0,8.0,28,0,1,1,0,5.0,1,4,2250.00,1,20,66,0,4,0.00,0,1
6,185,247,68.0,12.0,4972,1034,24,13,1,4.888888888888889,9,29,8869.00,12,12,335,0,0,25.00,0,1
5,186,64,6.0,2.0,75533,559,10,8,0,3.5,4,20,10050.00,23,11,35,0,0,0.00,0,1
1,73,74,5.0,2.0,4964,314,4,3,1,5.0,3,5,8190.00,10,11,0,0,1,0.00,0,0
6,185,247,18.0,12.0,4972,13,2,1,0,5.0,1,7,0.00,11,22,82,0,3,0.00,0,0
4,183,339,5.0,2.0,24823,62,2,1,0,5.0,1,4,6000.00,22,14,15,0,1,0.00,0,0
2,226,26,6.0,12.0,15979,492,12,7,1,4.0,1,13,12900.00,15,16,240,0,4,0.00,1,0
1,225,21,4.0,2.0,595,1016,22,17,2,4.583333333333333,12,19,13444.00,16,18,1,0,0,0.00,0,1
1,225,22,1.0,12.0,71414,366,5,4,0,5.0,1,8,2280.00,11,18,6,0,1,0.00,0,1
4,183,167,2.0,5.0,1451,924,28,21,2,5.0,18,37,29952.00,18,10,15,1,0,45.00,1,1
3,3,152,11.0,2.0,3439,0,2,2,0,5.0,2,0,22400.00,15,10,42,0,0,645.00,1,1
6,185,247,6.0,12.0,2330,299,144,117,1,5.0,14,256,46562.00,18,20,145,0,1,0.00,0,0
5,186,69,2.0,8.0,751,79,2,2,0,4.0,1,1,3599.00,22,20,213,0,1,0.00,0,1
2,226,23,5.0,12.0,18220,463,21,14,2,5.0,11,40,15386.00,16,10,17,0,0,0.00,0,0
2,226,26,18.0,2.0,3429,38,4,2,0,4.0,2,4,11340.00,22,10,59,0,2,0.00,1,0
6,185,488,6.0,8.0,2330,542,115,103,5,4.944444444444445,18,159,34744.00,10,14,243,0,1,0.00,0,1
1,225,22,4.0,2.0,1508,420,13,6,1,5.0,5,3,1498.00,15,18,2,1,0,0.00,0,0
4,183,167,12.0,2.0,21894,382,118,104,1,4.75,40,82,453700.00,14,16,217,0,0,0.00,0,1
3,3,152,18.0,11.0,462,6,2,2,0,5.0,1,2,16000.00,14,15,144,0,1,0.00,0,1
5,186,207,20.0,8.0,448,55,5,4,0,5.0,2,10,1460.00,11,16,4,0,1,10.00,0,1
7,184,72,12.0,11.0,2345,816,81,81,0,5.0,1,9,15567.00,17,17,167,0,0,0.00,0,1
8,101,159,29.0,2.0,17291,101,7,2,0,4.0,2,30,1823.00,16,20,531,0,4,0.00,0,0
1,73,75,29.0,12.0,49086,366,13,4,1,4.333333333333333,3,15,810.00,17,13,19,1,0,0.00,1,0
1,1,12,17.0,8.0,28,136,7,5,0,5.0,3,10,6708.00,10,13,2,0,0,0.00,0,0
1,1,19,18.0,8.0,803,458,14,8,0,5.0,7,10,13439.00,14,19,52,0,4,0.00,0,1
6,185,247,11.0,8.0,64798,216,25,20,0,4.411764705882353,17,24,7070.00,13,14,24,0,0,40.00,0,1
5,186,207,6.0,8.0,65591,278,42,36,0,4.633333333333334,30,28,23082.00,12,15,2,0,0,0.00,0,0
3,3,273,5.0,12.0,706,163,9,7,0,5.0,4,15,6500.00,10,16,245,0,5,0.00,0,0
1,1,10,29.0,8.0,28,0,2,1,0,5.0,1,1,400.00,21,14,16,0,1,0.00,0,0
1,1,618,4.0,8.0,14799,209,8,4,0,5.0,2,7,2100.00,16,18,1,0,2,0.00,0,0
1,225,21,6.0,9.0,1047,1,3,2,0,5.0,1,1,1808.00,0,9,56,0,0,0.00,0,0
1,1,618,11.0,12.0,19753,549,52,39,2,4.666666666666667,3,97,27417.00,15,16,168,0,2,0.00,0,1
1,1,14,11.0,9.0,277,946,22,16,3,4.818181818181818,11,40,69924.00,1,11,9,0,0,50.00,0,1
3,221,222,29.0,8.0,233,466,26,15,0,4.6923076923076925,13,19,34597.99,11,18,126,0,1,0.00,0,0
5,186,207,47.0,8.0,3015,559,20,16,0,4.846153846153846,13,22,6927.00,14,17,2,0,0,120.00,0,1
1,1,14,44.0,9.0,67408,935,21,14,3,4.636363636363637,11,12,19082.00,23,10,58,0,1,0.00,0,1
7,184,72,12.0,11.0,2345,870,4,2,0,5.0,1,6,30147.00,13,17,171,0,0,0.00,0,1
2,226,23,6.0,2.0,19518,1130,166,125,4,4.128205128205129,39,300,124420.00,18,20,361,0,3,0.00,0,0
8,348,350,12.0,11.0,3048,413,2,2,0,4.0,1,4,220.00,18,20,1,0,0,0.00,0,1
7,184,72,12.0,11.0,2345,873,52,42,0,4.125,8,61,64439.00,22,17,162,0,0,0.00,0,1
3,224,301,8.0,2.0,2478,0,1,1,0,5.0,1,3,499.00,23,18,42,0,3,0.00,0,1
1,1,14,2.0,12.0,73836,736,7,6,0,4.833333333333333,6,3,4139.00,12,10,117,0,0,72.50,1,1
3,3,154,50.0,12.0,38988,181,4,1,0,5.0,1,4,1500.00,14,14,119,1,1,0.00,0,0
2,226,25,47.0,12.0,2671,51,8,3,0,5.0,2,13,4070.00,16,11,18,1,0,0.00,0,0
6,185,488,2.0,12.0,2330,295,25,24,2,5.0,2,39,22225.00,13,17,435,0,2,0.00,1,0
2,226,26,11.0,12.0,17507,36,5,1,0,5.0,1,8,7000.00,16,16,95,1,0,0.00,1,0
3,235,519,44.0,8.0,2130,264,9,6,3,4.0,5,6,10950.00,22,12,13,0,0,75.00,1,1
3,221,223,44.0,8.0,78,182,7,5,0,5.0,1,4,6300.00,16,9,16,0,0,0.00,0,0
3,3,152,2.0,8.0,1418,355,6,1,1,5.0,1,10,3100.36,12,11,22,0,0,0.00,0,0
1,1,14,11.0,8.0,1797,5,2,2,1,5.0,2,2,449.00,16,12,19,0,0,75.00,1,1
1,1,618,11.0,12.0,99777,378,10,8,0,5.0,6,3,9038.00,10,17,6,0,1,50.00,1,1
8,455,458,2.0,9.0,17256,253,28,7,6,4.428571428571429,7,39,21340.00,15,15,887,0,6,0.00,0,0
1,1,12,6.0,12.0,1047,331,31,28,2,5.0,11,53,9518.90,15,9,41,0,0,0.00,1,0
8,348,350,12.0,11.0,3048,227,4,4,0,5.0,1,5,399.00,18,13,18,0,2,0.00,0,1
2,226,25,17.0,9.0,2552,1,2,1,1,3.0,1,11,3075.00,8,17,176,0,8,0.00,1,0
1,73,74,49.0,2.0,4964,0,1,1,0,5.0,1,0,400.00,12,14,1,0,0,0.00,0,1
7,184,72,12.0,4.0,2345,1150,202,184,4,4.714285714285714,21,146,39644.00,14,17,362,0,4,0.00,0,1
5,186,65,20.0,9.0,751,246,4,3,0,5.0,1,2,2200.00,23,10,34,0,0,0.00,1,0
4,183,167,11.0,8.0,76174,0,2,1,0,5.0,1,0,1050.00,22,16,41,1,0,0.00,0,0
2,226,26,6.0,12.0,74777,547,11,4,0,5.0,1,19,6790.00,18,19,72,0,1,0.00,0,0
1,1,13,29.0,12.0,73219,61,4,1,1,5.0,1,5,440.00,15,9,545,0,1,0.00,1,0
1,225,22,6.0,8.0,803,476,70,34,3,5.0,9,141,21081.00,9,17,7,0,1,0.00,0,1
1,1,11,49.0,8.0,28,986,19,5,1,5.0,2,42,1450.00,21,9,35,0,1,0.00,0,1
2,226,24,18.0,2.0,3429,29,4,2,0,4.0,1,4,1200.00,12,9,20,0,0,0.00,0,0
1,225,22,52.0,8.0,29277,0,2,1,0,5.0,1,7,400.00,1,16,14,1,3,0.00,0,0
2,226,26,20.0,8.0,101575,446,32,21,0,4.761904761904762,21,77,5184.00,16,17,0,0,0,0.00,0,0
1,225,22,1.0,11.0,99688,108,27,23,0,5.0,21,24,9278.00,14,15,0,0,0,0.00,0,0
1,1,13,4.0,12.0,2153,708,11,10,0,4.8,5,17,26269.00,15,20,4,0,1,0.00,0,1
7,184,72,5.0,11.0,1909,361,6,6,2,2.5,4,7,2231.00,11,16,28,0,0,0.00,0,1
1,225,22,17.0,8.0,649,712,19,12,1,5.0,12,36,14388.00,15,18,2,0,1,0.00,0,1
7,184,72,1.0,9.0,1419,238,4,2,1,5.0,1,11,1665.00,20,4,127,0,2,0.00,0,1
1,73,92,2.0,8.0,17674,584,16,10,0,3.625,8,22,3400.00,23,20,44,0,1,0.00,0,0
1,225,21,12.0,2.0,2322,932,17,11,0,4.0,4,27,23050.00,12,10,21,0,1,0.00,1,0
4,544,546,11.0,9.0,73405,204,28,21,0,4.0,8,19,10850.00,15,17,1,0,0,0.00,0,1
1,225,22,1.0,2.0,649,608,8,6,1,4.2,5,14,5669.00,11,20,8,0,1,0.00,0,0
1,1,12,1.0,12.0,2158,58,4,1,0,5.0,1,3,1150.00,16,10,17,1,0,0.00,1,0
6,185,247,6.0,12.0,2330,468,79,71,1,4.902439024390244,41,90,47990.80,13,12,142,0,0,0.00,0,0
7,184,644,4.0,2.0,99658,907,19,14,0,4.666666666666667,3,15,14849.00,14,12,261,0,2,100.00,1,1
1,1,618,12.0,2.0,19753,0,1,1,0,3.0,1,2,1749.00,22,16,113,0,2,0.00,0,1
1,73,82,49.0,12.0,595,131,12,9,0,4.75,4,30,10000.00,12,17,172,1,4,0.00,0,0
3,221,223,1.0,8.0,233,0,1,1,0,5.0,1,0,2798.17,18,19,0,0,0,0.00,0,1
6,185,227,11.0,8.0,73139,153,20,14,0,5.0,3,2,1340.00,9,13,27,0,0,0.00,0,0
1,1,10,6.0,12.0,1047,47,3,1,0,5.0,1,7,0.00,17,11,17,0,0,0.00,0,0
6,185,488,4.0,2.0,99658,109,8,6,1,4.0,4,15,18000.00,17,17,95,0,1,50.00,1,1
1,1,12,6.0,8.0,2448,511,6,2,0,2.5,2,11,439.00,10,12,1,0,0,0.00,0,0
